"Activity","Position","X","Y","Z","curtime","curdate"
"Classification Data","Pocket","-2.1476645","-9.435837","0.09337672","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1404817","-9.42626","0.08140534","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1213274","-9.419077","0.052674048","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1572416","-9.447808","0.0047885496","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1452703","-9.47654","0.019154198","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1237218","-9.471751","0.011971374","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1716073","-9.445415","0.0670397","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1716073","-9.421472","0.0670397","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1380875","-9.435837","0.05506832","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1117504","-9.447808","0.08858817","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0710478","-9.454991","0.083799616","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.063865","-9.42626","0.062251143","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0902019","-9.431048","0.06943397","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1716073","-9.440625","0.07901107","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.2170985","-9.42626","0.08140534","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.2458298","-9.462174","0.10055954","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.176396","-9.450203","0.10774237","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.116539","-9.433443","0.05985687","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0878077","-9.407105","0.08140534","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.126116","-9.421472","0.071828246","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.135693","-9.462174","0.057462595","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1237218","-9.4932995","0.023942748","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1620302","-9.474146","0.05506832","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.126116","-9.474146","0.04070267","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1021733","-9.469357","0.011971374","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0925963","-9.438231","-0.014365649","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0902019","-9.42626","0.0071828244","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1668186","-9.433443","0.06464542","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1907616","-9.431048","0.062251143","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.176396","-9.433443","0.07422252","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1380875","-9.440625","0.06464542","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1093562","-9.445415","0.05985687","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0662591","-9.469357","0.014365649","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0854135","-9.44302","0.026337024","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1404817","-9.44302","0.035914123","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1500587","-9.435837","0.05506832","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1835787","-9.440625","0.102953814","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1979442","-9.419077","0.09577099","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.2003386","-9.440625","0.0670397","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1907616","-9.445415","0.047885496","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.152453","-9.447808","0.016759925","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.099779","-9.454991","0.031125572","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0949905","-9.421472","0.047885496","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1309047","-9.438231","0.026337024","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1213274","-9.4932995","0.043096945","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1285102","-9.469357","0.05027977","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.19555","-9.450203","0.045491222","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1907616","-9.39274","0.05506832","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1500587","-9.4095","0.023942748","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1285102","-9.457385","0.035914123","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.116539","-9.464568","0.047885496","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.116539","-9.474146","0.062251143","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.126116","-9.478934","0.03351985","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1380875","-9.445415","0.014365649","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.2194927","-9.450203","0.03351985","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.205127","-9.44302","0.009577099","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1740015","-9.431048","0.038308397","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.1835787","-9.445415","0.076616794","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.152453","-9.452597","0.07422252","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0949905","-9.450203","0.08140534","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0662591","-9.42626","0.052674048","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.0806248","-9.421472","0.035914123","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.116539","-9.42626","0.019154198","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.185973","-9.44302","0.026337024","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.2194927","-9.47654","0.05506832","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.22907","-9.45978","0.052674048","1614255257","25-02-2021 12:14:17"
"Classification Data","Pocket","-2.169213","-9.390346","0.07901107","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1117504","-9.416683","0.04070267","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0614705","-9.42626","0.031125572","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0231621","-9.4095","0.014365649","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0686533","-9.438231","-0.014365649","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1452703","-9.454991","-0.016759925","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1069617","-9.47654","0.021548472","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1332989","-9.454991","-0.0071828244","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1213274","-9.474146","-0.009577099","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1045675","-9.445415","-0.014365649","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0782306","-9.462174","-0.026337024","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.099779","-9.452597","-0.0023942748","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1644244","-9.44302","0.038308397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1716073","-9.421472","0.071828246","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.169213","-9.445415","0.105348095","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.099779","-9.404712","0.090982445","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.063865","-9.435837","0.043096945","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0590763","-9.450203","-0.011971374","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1021733","-9.483723","-0.023942748","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.169213","-9.457385","-0.026337024","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.248224","-9.42626","0.016759925","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2362528","-9.454991","0.043096945","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.462174","0.045491222","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0758362","-9.445415","0.09577099","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.056682","-9.450203","0.09337672","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0183737","-9.419077","0.090982445","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.047105","-9.452597","0.026337024","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1309047","-9.454991","0.0","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2434354","-9.44302","0.04070267","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2865324","-9.469357","0.035914123","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.17879","-9.431048","0.0670397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.116539","-9.421472","0.043096945","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0758362","-9.416683","0.06464542","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1045675","-9.438231","0.08619389","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.169213","-9.419077","0.08140534","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1811843","-9.4142885","0.07422252","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1883671","-9.438231","0.0670397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1620302","-9.464568","0.05027977","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1093562","-9.462174","0.035914123","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0806248","-9.466963","0.057462595","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.45978","0.083799616","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1883671","-9.445415","0.105348095","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.238647","-9.447808","0.09577099","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2027328","-9.419077","0.038308397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1380875","-9.411894","0.062251143","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1141446","-9.416683","0.071828246","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.142876","-9.433443","0.071828246","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1500587","-9.47654","0.07422252","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1476645","-9.466963","0.083799616","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.17879","-9.450203","0.071828246","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1644244","-9.419077","0.05027977","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.135693","-9.4095","0.031125572","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1189332","-9.450203","0.035914123","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1069617","-9.457385","0.062251143","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0542877","-9.47654","0.043096945","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0973847","-9.45978","0.06943397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1644244","-9.431048","0.05985687","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1883671","-9.452597","0.0670397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1883671","-9.47654","0.014365649","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1931558","-9.440625","0.028731298","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1189332","-9.440625","0.06943397","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1117504","-9.450203","0.09577099","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1021733","-9.466963","0.11971374","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0782306","-9.404712","0.1340794","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1069617","-9.411894","0.14844504","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.44302","0.098165266","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1644244","-9.438231","0.031125572","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2027328","-9.447808","0.011971374","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2147043","-9.428655","0.03351985","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2147043","-9.445415","0.009577099","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.471751","0.028731298","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1189332","-9.466963","0.0071828244","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1189332","-9.462174","-0.0023942748","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.099779","-9.464568","-0.0047885496","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0710478","-9.45978","-0.021548472","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.099779","-9.433443","0.0023942748","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1141446","-9.419077","0.019154198","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1716073","-9.440625","0.05027977","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.152453","-9.419077","0.08140534","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.169213","-9.421472","0.090982445","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.135693","-9.397529","0.07422252","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1500587","-9.42626","0.05506832","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1572416","-9.462174","0.04070267","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1309047","-9.47654","0.0071828244","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1476645","-9.469357","0.021548472","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.176396","-9.450203","0.05027977","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.399923","0.076616794","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1596358","-9.407105","0.098165266","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1716073","-9.4142885","0.057462595","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.176396","-9.466963","0.057462595","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1476645","-9.490906","0.047885496","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1716073","-9.471751","0.062251143","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1548474","-9.478934","0.076616794","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.0806248","-9.428655","0.102953814","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.063865","-9.431048","0.11013664","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1045675","-9.42626","0.117319465","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.169213","-9.423865","0.052674048","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1931558","-9.45978","0.026337024","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.221887","-9.471751","-0.031125572","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.2266755","-9.490906","-0.043096945","1614255258","25-02-2021 12:14:18"
"Classification Data","Pocket","-2.1931558","-9.44302","-0.0071828244","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1141446","-9.421472","0.011971374","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0087965","-9.411894","0.057462595","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-1.9848539","-9.4095","0.05027977","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.004008","-9.445415","0.05506832","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0423164","-9.471751","0.023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.126116","-9.486116","0.019154198","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1931558","-9.469357","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.205127","-9.47654","0.035914123","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1931558","-9.469357","0.04070267","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1668186","-9.454991","0.043096945","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1404817","-9.419077","0.035914123","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1380875","-9.433443","0.04070267","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1285102","-9.445415","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.126116","-9.435837","0.08619389","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1404817","-9.433443","0.090982445","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1548474","-9.435837","0.08140534","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.116539","-9.447808","0.031125572","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1093562","-9.44302","0.021548472","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1285102","-9.416683","0.0023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1380875","-9.438231","0.0071828244","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1644244","-9.4932995","0.023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1572416","-9.4932995","0.04070267","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1213274","-9.462174","0.05985687","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1117504","-9.421472","0.076616794","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1117504","-9.433443","0.071828246","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1309047","-9.407105","0.035914123","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.142876","-9.407105","0.0071828244","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.185973","-9.390346","0.011971374","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1811843","-9.421472","0.0023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1835787","-9.507666","0.028731298","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1500587","-9.495694","0.05506832","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.135693","-9.481328","0.011971374","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1380875","-9.450203","0.009577099","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1213274","-9.416683","0.04070267","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.135693","-9.37598","0.062251143","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1404817","-9.4095","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1380875","-9.45978","0.057462595","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1093562","-9.483723","0.06464542","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0878077","-9.488511","0.05985687","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.083019","-9.495694","0.0071828244","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1093562","-9.478934","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1979442","-9.419077","0.08140534","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.2027328","-9.407105","0.0670397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.2003386","-9.416683","0.11253092","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1811843","-9.421472","0.11971374","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1740015","-9.395134","0.0670397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1045675","-9.407105","0.028731298","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0542877","-9.44302","-0.0047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0327394","-9.495694","0.0071828244","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.056682","-9.481328","0.009577099","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1069617","-9.483723","0.035914123","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1021733","-9.478934","0.071828246","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.126116","-9.450203","0.045491222","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1404817","-9.385557","0.0","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1620302","-9.404712","0.019154198","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1452703","-9.471751","0.023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1237218","-9.474146","0.028731298","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.116539","-9.474146","0.083799616","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1285102","-9.466963","0.098165266","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.116539","-9.423865","0.090982445","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1045675","-9.411894","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.126116","-9.433443","0.016759925","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.169213","-9.445415","0.026337024","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.2170985","-9.464568","0.016759925","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.2003386","-9.471751","0.043096945","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1716073","-9.435837","0.09337672","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1069617","-9.454991","0.11492519","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0806248","-9.4095","0.0670397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0782306","-9.42626","0.057462595","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.0973847","-9.419077","0.045491222","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1596358","-9.469357","0.023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.17879","-9.478934","0.04070267","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1309047","-9.4932995","0.023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.135693","-9.45978","0.021548472","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1548474","-9.407105","0.0023942748","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1668186","-9.404712","0.057462595","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1548474","-9.423865","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1021733","-9.416683","0.016759925","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1141446","-9.433443","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.2147043","-9.457385","0.12210801","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1835787","-9.490906","0.10774237","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1476645","-9.462174","0.07422252","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1045675","-9.416683","0.076616794","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.142876","-9.42626","0.08619389","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1883671","-9.47654","0.09577099","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1548474","-9.47654","0.0670397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1213274","-9.498088","0.038308397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.135693","-9.447808","0.06943397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.099779","-9.411894","0.08140534","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1093562","-9.402317","0.10055954","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1404817","-9.419077","0.07901107","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.17879","-9.452597","0.0670397","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.185973","-9.447808","0.076616794","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.185973","-9.452597","0.08858817","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1740015","-9.447808","0.071828246","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1476645","-9.44302","0.047885496","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1021733","-9.464568","0.021548472","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1069617","-9.452597","0.03351985","1614255259","25-02-2021 12:14:19"
"Classification Data","Pocket","-2.1093562","-9.44302","0.021548472","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1452703","-9.445415","0.03351985","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1500587","-9.440625","0.023942748","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1572416","-9.42626","0.07422252","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1644244","-9.464568","0.09337672","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1309047","-9.478934","0.047885496","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.135693","-9.457385","0.023942748","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1716073","-9.457385","0.045491222","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1931558","-9.440625","0.03351985","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1620302","-9.447808","0.071828246","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1404817","-9.454991","0.05506832","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1045675","-9.416683","0.06943397","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1093562","-9.407105","0.07901107","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.116539","-9.423865","0.083799616","1614255260","25-02-2021 12:14:20"
"Classification Data","Pocket","-2.1285102","-9.397529","0.07422252","1614255260","25-02-2021 12:14:20"
